occupationUri,occupationLabel,relationType,skillType,skillUri,skillLabel
http://data.europa.eu/esco/occupation/d5eb6150-bbff-4a9c-9d0c-21eab4dbe2b6,restaurant manager,essential,knowledge,http://data.europa.eu/esco/skill/40f65a56-ccbe-4601-9f32-1cc6cdd24f28,waste management
http://data.europa.eu/esco/occupation/d5eb6150-bbff-4a9c-9d0c-21eab4dbe2b6,restaurant manager,essential,knowledge,http://data.europa.eu/esco/skill/c7cc6dc5-d56b-4323-8e5c-47c4022f615f,quality assurance methodologies
http://data.europa.eu/esco/occupation/d5eb6150-bbff-4a9c-9d0c-21eab4dbe2b6,restaurant manager,essential,skill/competence,http://data.europa.eu/esco/skill/001d46db-035e-4b92-83a3-ed8771e0c123,train staff to reduce food waste
http://data.europa.eu/esco/occupation/d5eb6150-bbff-4a9c-9d0c-21eab4dbe2b6,restaurant manager,essential,skill/competence,http://data.europa.eu/esco/skill/0332f526-6dc0-4f09-8a7c-2b9473c50736,ensure infrastructure accessibility
http://data.europa.eu/esco/occupation/d5eb6150-bbff-4a9c-9d0c-21eab4dbe2b6,restaurant manager,essential,skill/competence,http://data.europa.eu/esco/skill/0ff99f51-40d9-42f1-a1ec-377b2bb5e15f,comply with food safety and hygiene
http://data.europa.eu/esco/occupation/d5eb6150-bbff-4a9c-9d0c-21eab4dbe2b6,restaurant manager,essential,skill/competence,http://data.europa.eu/esco/skill/113d5db5-4fb4-418c-a4e0-2f01a71b26a1,prepare tableware
http://data.europa.eu/esco/occupation/d5eb6150-bbff-4a9c-9d0c-21eab4dbe2b6,restaurant manager,essential,skill/competence,http://data.europa.eu/esco/skill/11747665-0e98-4f27-bd0d-536862cd5746,identify suppliers
http://data.europa.eu/esco/occupation/d5eb6150-bbff-4a9c-9d0c-21eab4dbe2b6,restaurant manager,essential,skill/competence,http://data.europa.eu/esco/skill/15e0ae17-1efe-4e58-aff3-5bdb766de882,ensure portion control
http://data.europa.eu/esco/occupation/d5eb6150-bbff-4a9c-9d0c-21eab4dbe2b6,restaurant manager,essential,skill/competence,http://data.europa.eu/esco/skill/210827e3-3129-45a2-8683-70399f3f561f,order supplies
http://data.europa.eu/esco/occupation/d5eb6150-bbff-4a9c-9d0c-21eab4dbe2b6,restaurant manager,essential,skill/competence,http://data.europa.eu/esco/skill/28d715e3-3e5b-4fb6-8dd2-4be4919c8587,handle customer complaints
http://data.europa.eu/esco/occupation/d5eb6150-bbff-4a9c-9d0c-21eab4dbe2b6,restaurant manager,essential,skill/competence,http://data.europa.eu/esco/skill/2ada2f9d-77f7-4ba0-9096-89ae285a65c5,monitor financial accounts
http://data.europa.eu/esco/occupation/d5eb6150-bbff-4a9c-9d0c-21eab4dbe2b6,restaurant manager,essential,skill/competence,http://data.europa.eu/esco/skill/339ac029-066a-4985-9f9d-b3d7c8fea0bb,manage staff
http://data.europa.eu/esco/occupation/d5eb6150-bbff-4a9c-9d0c-21eab4dbe2b6,restaurant manager,essential,skill/competence,http://data.europa.eu/esco/skill/36a48e03-4466-4ea3-b463-cbce02cbd7bb,ensure maintenance of kitchen equipment
http://data.europa.eu/esco/occupation/d5eb6150-bbff-4a9c-9d0c-21eab4dbe2b6,restaurant manager,essential,skill/competence,http://data.europa.eu/esco/skill/3936cc7d-d045-4eb0-b951-b862a072c0a2,design indicators for food waste reduction
http://data.europa.eu/esco/occupation/d5eb6150-bbff-4a9c-9d0c-21eab4dbe2b6,restaurant manager,essential,skill/competence,http://data.europa.eu/esco/skill/3b902c9f-3def-4c0b-b940-02924d698675,set prices of menu items
http://data.europa.eu/esco/occupation/d5eb6150-bbff-4a9c-9d0c-21eab4dbe2b6,restaurant manager,essential,skill/competence,http://data.europa.eu/esco/skill/4118be70-c09d-45cd-b53e-0bcdbdc98be0,supervise the work of staff on different shifts
http://data.europa.eu/esco/occupation/d5eb6150-bbff-4a9c-9d0c-21eab4dbe2b6,restaurant manager,essential,skill/competence,http://data.europa.eu/esco/skill/44e2c4c4-9fd2-42d4-a133-d81360ded4bc,manage health and safety standards
http://data.europa.eu/esco/occupation/d5eb6150-bbff-4a9c-9d0c-21eab4dbe2b6,restaurant manager,essential,skill/competence,http://data.europa.eu/esco/skill/496932f1-0b6b-4f73-9432-d95c7ddcd43b,recruit employees
http://data.europa.eu/esco/occupation/d5eb6150-bbff-4a9c-9d0c-21eab4dbe2b6,restaurant manager,essential,skill/competence,http://data.europa.eu/esco/skill/4b95c7bb-5672-4e4a-88ea-ba96c12e8ca2,manage the customer experience
http://data.europa.eu/esco/occupation/d5eb6150-bbff-4a9c-9d0c-21eab4dbe2b6,restaurant manager,essential,skill/competence,http://data.europa.eu/esco/skill/5bac4bcc-1846-4688-ba02-ad2b51544282,develop inclusive communication material
http://data.europa.eu/esco/occupation/d5eb6150-bbff-4a9c-9d0c-21eab4dbe2b6,restaurant manager,essential,skill/competence,http://data.europa.eu/esco/skill/5c6ca864-76d5-4217-b3e1-9a7ba7f8f47b,plan menus
http://data.europa.eu/esco/occupation/d5eb6150-bbff-4a9c-9d0c-21eab4dbe2b6,restaurant manager,essential,skill/competence,http://data.europa.eu/esco/skill/68698869-c13c-4563-adc7-118b7644f45d,identify customer's needs
http://data.europa.eu/esco/occupation/d5eb6150-bbff-4a9c-9d0c-21eab4dbe2b6,restaurant manager,essential,skill/competence,http://data.europa.eu/esco/skill/75dfe1ee-5935-42ce-b820-697f827825c3,maintain customer service
http://data.europa.eu/esco/occupation/d5eb6150-bbff-4a9c-9d0c-21eab4dbe2b6,restaurant manager,essential,skill/competence,http://data.europa.eu/esco/skill/9b67cbf3-085c-4578-8a8e-8d130ed3fced,supervise food quality
http://data.europa.eu/esco/occupation/d5eb6150-bbff-4a9c-9d0c-21eab4dbe2b6,restaurant manager,essential,skill/competence,http://data.europa.eu/esco/skill/9f10e94b-a43d-4772-9f60-24e9bbbdedb7,maximise sales revenues
http://data.europa.eu/esco/occupation/d5eb6150-bbff-4a9c-9d0c-21eab4dbe2b6,restaurant manager,essential,skill/competence,http://data.europa.eu/esco/skill/aea9e7b9-53a3-4f03-9d9c-4ef6c383403a,arrange special events
http://data.europa.eu/esco/occupation/d5eb6150-bbff-4a9c-9d0c-21eab4dbe2b6,restaurant manager,essential,skill/competence,http://data.europa.eu/esco/skill/c2fdfd64-6bdb-4ebc-b763-0a5d3eaa1ffe,manage restaurant service
http://data.europa.eu/esco/occupation/d5eb6150-bbff-4a9c-9d0c-21eab4dbe2b6,restaurant manager,essential,skill/competence,http://data.europa.eu/esco/skill/d4ef994f-c2d0-4ea1-88d2-ad2aa9e0e079,monitor work for special events
http://data.europa.eu/esco/occupation/d5eb6150-bbff-4a9c-9d0c-21eab4dbe2b6,restaurant manager,essential,skill/competence,http://data.europa.eu/esco/skill/d7d53919-5313-4f23-a701-d12f86c03a60,use resource-efficient technologies in hospitality
http://data.europa.eu/esco/occupation/d5eb6150-bbff-4a9c-9d0c-21eab4dbe2b6,restaurant manager,essential,skill/competence,http://data.europa.eu/esco/skill/dff0087d-25e4-40bf-979e-32fdf2445438,develop food waste reduction strategies
http://data.europa.eu/esco/occupation/d5eb6150-bbff-4a9c-9d0c-21eab4dbe2b6,restaurant manager,essential,skill/competence,http://data.europa.eu/esco/skill/e1f5c539-7c93-49ee-917d-a24e0d887686,control of expenses
http://data.europa.eu/esco/occupation/d5eb6150-bbff-4a9c-9d0c-21eab4dbe2b6,restaurant manager,essential,skill/competence,http://data.europa.eu/esco/skill/e54ff029-1ce9-447d-a5b2-eb7283a23e6e,train employees
http://data.europa.eu/esco/occupation/d5eb6150-bbff-4a9c-9d0c-21eab4dbe2b6,restaurant manager,essential,skill/competence,http://data.europa.eu/esco/skill/e705db38-4fcf-4069-b01f-3fbdda894cc1,manage stock rotation
http://data.europa.eu/esco/occupation/d5eb6150-bbff-4a9c-9d0c-21eab4dbe2b6,restaurant manager,essential,skill/competence,http://data.europa.eu/esco/skill/ee1d5734-89b8-4519-81f1-733a6b4f8df8,monitor customer service
http://data.europa.eu/esco/occupation/d5eb6150-bbff-4a9c-9d0c-21eab4dbe2b6,restaurant manager,essential,skill/competence,http://data.europa.eu/esco/skill/fef5a450-6230-4a34-b3e3-764252dbdcec,devise special promotions
http://data.europa.eu/esco/occupation/d5eb6150-bbff-4a9c-9d0c-21eab4dbe2b6,restaurant manager,optional,knowledge,http://data.europa.eu/esco/skill/2879e8f6-037a-49ed-ba73-6f7d7766223e,food waste monitoring systems
http://data.europa.eu/esco/occupation/d5eb6150-bbff-4a9c-9d0c-21eab4dbe2b6,restaurant manager,optional,knowledge,http://data.europa.eu/esco/skill/ddce2912-bc0f-4a47-aa2b-c1de48bc4b44,energy conservation
http://data.europa.eu/esco/occupation/d5eb6150-bbff-4a9c-9d0c-21eab4dbe2b6,restaurant manager,optional,skill/competence,http://data.europa.eu/esco/skill/03353964-657a-4737-9afc-1ca9ec04195b,inspect table settings
http://data.europa.eu/esco/occupation/d5eb6150-bbff-4a9c-9d0c-21eab4dbe2b6,restaurant manager,optional,skill/competence,http://data.europa.eu/esco/skill/14089215-7328-4aef-ada8-3eebd804df98,monitor the process of wine production
http://data.europa.eu/esco/occupation/d5eb6150-bbff-4a9c-9d0c-21eab4dbe2b6,restaurant manager,optional,skill/competence,http://data.europa.eu/esco/skill/21c5790c-0930-4d74-b3b0-84caf5af12ea,manage budgets
http://data.europa.eu/esco/occupation/d5eb6150-bbff-4a9c-9d0c-21eab4dbe2b6,restaurant manager,optional,skill/competence,http://data.europa.eu/esco/skill/4cc3ae6a-c53e-4113-aced-41476cd22eb3,think creatively about food and beverages
http://data.europa.eu/esco/occupation/d5eb6150-bbff-4a9c-9d0c-21eab4dbe2b6,restaurant manager,optional,skill/competence,http://data.europa.eu/esco/skill/5d3c59e6-c797-48c1-9f98-97e1bf2a38fd,keep up with eating out trends
http://data.europa.eu/esco/occupation/d5eb6150-bbff-4a9c-9d0c-21eab4dbe2b6,restaurant manager,optional,skill/competence,http://data.europa.eu/esco/skill/79593e17-a63e-41bf-8f2f-ee9fd86df8a1,enforce alcohol drinking laws
http://data.europa.eu/esco/occupation/d5eb6150-bbff-4a9c-9d0c-21eab4dbe2b6,restaurant manager,optional,skill/competence,http://data.europa.eu/esco/skill/8b9332c7-2551-4527-9a64-a615713d8b02,evaluate employees
http://data.europa.eu/esco/occupation/d5eb6150-bbff-4a9c-9d0c-21eab4dbe2b6,restaurant manager,optional,skill/competence,http://data.europa.eu/esco/skill/9868bfd7-69eb-43ba-9fdb-d55809d4d9e0,create event-specific menus
http://data.europa.eu/esco/occupation/d5eb6150-bbff-4a9c-9d0c-21eab4dbe2b6,restaurant manager,optional,skill/competence,http://data.europa.eu/esco/skill/bbfb0e36-807c-492f-bed2-267224ba7bc7,conduct research on food waste prevention
http://data.europa.eu/esco/occupation/d5eb6150-bbff-4a9c-9d0c-21eab4dbe2b6,restaurant manager,optional,skill/competence,http://data.europa.eu/esco/skill/bc04db92-f9b5-4538-a647-ec3f2383603c,mould chocolate
http://data.europa.eu/esco/occupation/d5eb6150-bbff-4a9c-9d0c-21eab4dbe2b6,restaurant manager,optional,skill/competence,http://data.europa.eu/esco/skill/c0d0e0a2-faf3-4179-b566-30ac703f4fb9,compile wine lists
http://data.europa.eu/esco/occupation/d5eb6150-bbff-4a9c-9d0c-21eab4dbe2b6,restaurant manager,optional,skill/competence,http://data.europa.eu/esco/skill/c64c4f42-253b-4d53-8637-fd00d86100c7,develop working procedures
http://data.europa.eu/esco/occupation/d5eb6150-bbff-4a9c-9d0c-21eab4dbe2b6,restaurant manager,optional,skill/competence,http://data.europa.eu/esco/skill/c8cb1d0a-079c-4abd-bdf5-178993dee2d8,monitor sugar uniformity
http://data.europa.eu/esco/occupation/d5eb6150-bbff-4a9c-9d0c-21eab4dbe2b6,restaurant manager,optional,skill/competence,http://data.europa.eu/esco/skill/de9d332c-f911-4579-8681-d8d8d954cd8e,apply foreign languages in hospitality
http://data.europa.eu/esco/occupation/d5eb6150-bbff-4a9c-9d0c-21eab4dbe2b6,restaurant manager,optional,skill/competence,http://data.europa.eu/esco/skill/efd806d5-8390-4591-9c52-14d8f74bfa43,create decorative food displays
http://data.europa.eu/esco/occupation/d5eb6150-bbff-4a9c-9d0c-21eab4dbe2b6,restaurant manager,optional,skill/competence,http://data.europa.eu/esco/skill/f975091a-e5a5-4472-ac17-11680e53e98f,seek innovation in current practices
http://data.europa.eu/esco/occupation/e1cf6897-158d-4b48-a39e-2a3a8cac216c,kitchen assistant,essential,skill/competence,http://data.europa.eu/esco/skill/0ff99f51-40d9-42f1-a1ec-377b2bb5e15f,comply with food safety and hygiene
http://data.europa.eu/esco/occupation/e1cf6897-158d-4b48-a39e-2a3a8cac216c,kitchen assistant,essential,skill/competence,http://data.europa.eu/esco/skill/341cf309-746c-4437-ad14-e0a0ee13eacc,receive kitchen supplies
http://data.europa.eu/esco/occupation/e1cf6897-158d-4b48-a39e-2a3a8cac216c,kitchen assistant,essential,skill/competence,http://data.europa.eu/esco/skill/3936cc7d-d045-4eb0-b951-b862a072c0a2,design indicators for food waste reduction
http://data.europa.eu/esco/occupation/e1cf6897-158d-4b48-a39e-2a3a8cac216c,kitchen assistant,essential,skill/competence,http://data.europa.eu/esco/skill/44f6a65f-6be7-4818-9a66-73908797283f,monitor stock level
http://data.europa.eu/esco/occupation/e1cf6897-158d-4b48-a39e-2a3a8cac216c,kitchen assistant,essential,skill/competence,http://data.europa.eu/esco/skill/47d286a7-38b2-4970-a9f2-69c7faa77167,comply with standard portion sizes
http://data.europa.eu/esco/occupation/e1cf6897-158d-4b48-a39e-2a3a8cac216c,kitchen assistant,essential,skill/competence,http://data.europa.eu/esco/skill/4b15a965-9bb4-42f1-8e44-1024aeb0b08c,use food preparation techniques
http://data.europa.eu/esco/occupation/e1cf6897-158d-4b48-a39e-2a3a8cac216c,kitchen assistant,essential,skill/competence,http://data.europa.eu/esco/skill/51a26193-9abe-4bce-9108-f50835be1c35,handle chemical cleaning agents
http://data.europa.eu/esco/occupation/e1cf6897-158d-4b48-a39e-2a3a8cac216c,kitchen assistant,essential,skill/competence,http://data.europa.eu/esco/skill/6ff01827-907d-43d8-b6e4-7162c1cf0aca,clean surfaces
http://data.europa.eu/esco/occupation/e1cf6897-158d-4b48-a39e-2a3a8cac216c,kitchen assistant,essential,skill/competence,http://data.europa.eu/esco/skill/73a9561d-112c-4d8a-9d5f-b2c11c5bbd5f,manage waste
http://data.europa.eu/esco/occupation/e1cf6897-158d-4b48-a39e-2a3a8cac216c,kitchen assistant,essential,skill/competence,http://data.europa.eu/esco/skill/75dfe1ee-5935-42ce-b820-697f827825c3,maintain customer service
http://data.europa.eu/esco/occupation/e1cf6897-158d-4b48-a39e-2a3a8cac216c,kitchen assistant,essential,skill/competence,http://data.europa.eu/esco/skill/8c8da904-cdb3-47d9-bfbf-15ade747d9ec,work in a hospitality team
http://data.europa.eu/esco/occupation/e1cf6897-158d-4b48-a39e-2a3a8cac216c,kitchen assistant,essential,skill/competence,http://data.europa.eu/esco/skill/91324cff-50d9-4a65-81da-2985b6751180,monitor kitchen supplies
http://data.europa.eu/esco/occupation/e1cf6897-158d-4b48-a39e-2a3a8cac216c,kitchen assistant,essential,skill/competence,http://data.europa.eu/esco/skill/9b31016e-c99d-4bd2-a550-d5660dac5041,clean kitchen equipment
http://data.europa.eu/esco/occupation/e1cf6897-158d-4b48-a39e-2a3a8cac216c,kitchen assistant,essential,skill/competence,http://data.europa.eu/esco/skill/9ccd8da7-733b-4aff-a49f-94c390aeb618,handover the food preparation area
http://data.europa.eu/esco/occupation/e1cf6897-158d-4b48-a39e-2a3a8cac216c,kitchen assistant,essential,skill/competence,http://data.europa.eu/esco/skill/a0d96ce8-aeeb-4ffb-bd78-21c0598179ff,work according to recipe
http://data.europa.eu/esco/occupation/e1cf6897-158d-4b48-a39e-2a3a8cac216c,kitchen assistant,essential,skill/competence,http://data.europa.eu/esco/skill/b1c87aa4-f4f8-4ca5-a844-c44516483b29,store kitchen supplies
http://data.europa.eu/esco/occupation/e1cf6897-158d-4b48-a39e-2a3a8cac216c,kitchen assistant,essential,skill/competence,http://data.europa.eu/esco/skill/c42d2a2a-2f55-45ac-beb1-0a8a76412457,use food cutting tools
http://data.europa.eu/esco/occupation/e1cf6897-158d-4b48-a39e-2a3a8cac216c,kitchen assistant,essential,skill/competence,http://data.europa.eu/esco/skill/c747ab82-9c35-4bf6-ab90-b50b9a53d292,ensure cleanliness of food preparation area
http://data.europa.eu/esco/occupation/e1cf6897-158d-4b48-a39e-2a3a8cac216c,kitchen assistant,essential,skill/competence,http://data.europa.eu/esco/skill/c87c5366-c9a9-4205-8333-4938a9c384ad,"maintain a safe, hygienic and secure working environment"
http://data.europa.eu/esco/occupation/e1cf6897-158d-4b48-a39e-2a3a8cac216c,kitchen assistant,essential,skill/competence,http://data.europa.eu/esco/skill/ca55d9dd-f177-45b6-a2ee-1a4695044b76,carry out stock rotation
http://data.europa.eu/esco/occupation/e1cf6897-158d-4b48-a39e-2a3a8cac216c,kitchen assistant,optional,skill/competence,http://data.europa.eu/esco/skill/1316577b-31f7-437f-97ce-27c408b87a55,prepare dairy products for use in a dish
http://data.europa.eu/esco/occupation/e1cf6897-158d-4b48-a39e-2a3a8cac216c,kitchen assistant,optional,skill/competence,http://data.europa.eu/esco/skill/23b355ee-94db-4831-b16d-935adc5de1cd,prepare meat products for use in a dish
http://data.europa.eu/esco/occupation/e1cf6897-158d-4b48-a39e-2a3a8cac216c,kitchen assistant,optional,skill/competence,http://data.europa.eu/esco/skill/34a80161-73fd-4a45-b135-ead89d4f37ee,report on possible equipment hazards
http://data.europa.eu/esco/occupation/e1cf6897-158d-4b48-a39e-2a3a8cac216c,kitchen assistant,optional,skill/competence,http://data.europa.eu/esco/skill/39a8498f-87e3-4923-817c-3f5835a64bd2,prepare saucier products for use in a dish
http://data.europa.eu/esco/occupation/e1cf6897-158d-4b48-a39e-2a3a8cac216c,kitchen assistant,optional,skill/competence,http://data.europa.eu/esco/skill/493a1805-6caa-4cda-8fd3-6495ec8ea451,prepare sandwiches
http://data.europa.eu/esco/occupation/e1cf6897-158d-4b48-a39e-2a3a8cac216c,kitchen assistant,optional,skill/competence,http://data.europa.eu/esco/skill/50db2b5e-edda-496d-8a6e-aff91dc243d9,prepare bakery products
http://data.europa.eu/esco/occupation/e1cf6897-158d-4b48-a39e-2a3a8cac216c,kitchen assistant,optional,skill/competence,http://data.europa.eu/esco/skill/555d83ff-dbf9-481a-b726-2d502a11904e,cook vegetable products
http://data.europa.eu/esco/occupation/e1cf6897-158d-4b48-a39e-2a3a8cac216c,kitchen assistant,optional,skill/competence,http://data.europa.eu/esco/skill/73b97efd-49fe-49d7-89dd-444f870cd210,prepare vegetable products for use in a dish
http://data.europa.eu/esco/occupation/e1cf6897-158d-4b48-a39e-2a3a8cac216c,kitchen assistant,optional,skill/competence,http://data.europa.eu/esco/skill/e265e4e2-f031-4012-a7bf-54cac48fb846,maintain kitchen equipment at correct temperature
